v1	medcodeid	cleansedreadcode	observations	term	snomedctconceptid	Typei	Typeii	unknowntype
440	771361000006113	"C108E00"	200	"Insulin dependent diabetes mellitus with hypoglycaemic coma"	237632004	0	0	1
32	1488398016	"2G5K.00"	300000	"O/E - Left diabetic foot at high risk"	394676004	0	0	1
882	8058011000006111	" "	60	"Hypoglycaemic warning impaired"	198121000000103	0	0	1
671	2575261000006118	" "	3	"Maternal diabetes mellitus with hypoglycaemia affecting foetus OR newborn"	4783006	0	0	1
402	2302761000000119	"66AJ400"	2000	"Hypoglycaemic warning absent"	894741000000107	0	0	1
1355	6612501000006110	" "	6	"Diabetic foot at risk"	398819009	0	0	1
368	451411017	"2G5B.00"	30000	"O/E - Left diabetic foot at risk"	308106006	0	0	1
1226	84891000006116	"C109D11"	4	"Type II diabetes mellitus with hypoglycaemic coma"	719216001	0	1	0
374	1665721000000112	"66At111"	8000	"Type 2 diabetic dietary review"	754121000000107	0	1	0
528	459167016	"C10FD00"	200	"Type 2 diabetes mellitus with hypoglycaemic coma"	719216001	0	1	0
539	1713231000006118	" "	20000	"QDiabetes (QDScore) type 2 diabetes 10 year risk"	1713231000006102	0	1	0
503	84521000006116	"C109D12"	20	"Type 2 diabetes mellitus with hypoglycaemic coma"	719216001	0	1	0
603	8012091000006113	" "	100	"Type II diabetes on diet only"	24481000000101	0	1	0
842	8012081000006110	" "	60	"Type 2 diabetic on diet only"	24481000000101	0	1	0
254	7086001000006113	" "	500	"Dietary education for type 2 diabetes mellitus"	428274007	0	1	0
1014	459169018	"C10FD11"	60	"Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II"	719216001	0	1	0
796	280511000006113	"C109D00"	60	"Non-insulin dependent diabetes mellitus with hypoglyca coma"	719216001	0	1	0
26	1658901000000118	"66At100"	1000000	"Type II diabetic dietary review"	754121000000107	0	1	0
612	459161015	"C10EE00"	200	"Type 1 diabetes mellitus with hypoglycaemic coma"	314771006	1	0	0
957	459163017	"C10EE11"	30	"Type I diabetes mellitus with hypoglycaemic coma"	314771006	1	0	0
854	84711000006117	"C108E11"	60	"Type I diabetes mellitus with hypoglycaemic coma"	314771006	1	0	0
115	1658861000000113	"66At000"	70000	"Type I diabetic dietary review"	754101000000103	1	0	0
1122	84341000006119	"C108E12"	20	"Type 1 diabetes mellitus with hypoglycaemic coma"	314771006	1	0	0
391	1665751000000119	"66At011"	600	"Type 1 diabetic dietary review"	754101000000103	1	0	0
